Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Amount,AmountToBePaid
ORD00003931,PROD00003931,USER00003931,6/20/2023,,Home,77.52,3,,Not Returned,,49,Male,City25,Debit Card,Next-Day,13.96,232.56,218.6
ORD00003932,PROD00003932,USER00003932,10/27/2024,12/2/2024,Home,195.15,4,Changed mind,Returned,36,19,Female,City10,Credit Card,Standard,2.56,780.6,778.04
ORD00003933,PROD00003933,USER00003933,1/16/2024,12/9/2024,Home,198.7,1,Wrong item,Returned,328,45,Male,City28,Gift Card,Standard,24.68,198.7,174.02
ORD00003934,PROD00003934,USER00003934,4/27/2023,,Toys,444.13,5,,Not Returned,,67,Male,City92,Credit Card,Standard,48.48,2220.65,2172.17
ORD00003935,PROD00003935,USER00003935,11/9/2023,5/24/2024,Home,411.81,5,Defective,Returned,197,59,Female,City49,PayPal,Next-Day,49.63,2059.05,2009.42
ORD00003936,PROD00003936,USER00003936,6/24/2024,7/5/2023,Electronics,282.69,4,Not as described,Returned,-355,57,Male,City54,PayPal,Next-Day,12,1130.76,1118.76
ORD00003937,PROD00003937,USER00003937,1/10/2024,4/25/2024,Electronics,266.31,5,Changed mind,Returned,106,29,Female,City87,Debit Card,Next-Day,5.81,1331.55,1325.74
ORD00003938,PROD00003938,USER00003938,7/13/2023,11/16/2024,Home,259.39,3,Changed mind,Returned,492,59,Female,City85,Debit Card,Express,47.57,778.17,730.6
ORD00003939,PROD00003939,USER00003939,4/27/2024,3/3/2023,Books,496.89,5,Wrong item,Returned,-421,62,Male,City49,PayPal,Standard,17.24,2484.45,2467.21
ORD00003940,PROD00003940,USER00003940,4/20/2023,1/18/2024,Books,371.52,3,Wrong item,Returned,273,67,Female,City7,Debit Card,Standard,47.98,1114.56,1066.58
ORD00003941,PROD00003941,USER00003941,7/19/2023,,Books,280.8,3,,Not Returned,,42,Female,City30,Gift Card,Standard,2.43,842.4,839.97
ORD00003942,PROD00003942,USER00003942,5/30/2024,5/6/2023,Books,203.3,2,Wrong item,Returned,-390,38,Male,City39,Debit Card,Standard,18.24,406.6,388.36
ORD00003943,PROD00003943,USER00003943,7/4/2023,3/21/2023,Clothing,456.66,5,Not as described,Returned,-105,63,Male,City56,Gift Card,Next-Day,16.53,2283.3,2266.77
ORD00003944,PROD00003944,USER00003944,8/2/2023,7/9/2023,Electronics,410.89,4,Defective,Returned,-24,23,Male,City59,PayPal,Express,11.18,1643.56,1632.38
ORD00003945,PROD00003945,USER00003945,9/24/2024,9/27/2023,Books,204.43,3,Changed mind,Returned,-363,34,Male,City43,PayPal,Standard,44.65,613.29,568.64
ORD00003946,PROD00003946,USER00003946,9/14/2023,,Electronics,121.11,3,,Not Returned,,68,Male,City73,PayPal,Express,8.8,363.33,354.53
ORD00003947,PROD00003947,USER00003947,12/15/2024,,Electronics,221.12,4,,Not Returned,,60,Female,City7,Debit Card,Next-Day,11.32,884.48,873.16
ORD00003948,PROD00003948,USER00003948,4/28/2023,,Toys,497.84,1,,Not Returned,,51,Male,City51,Debit Card,Standard,47.82,497.84,450.02
ORD00003949,PROD00003949,USER00003949,9/10/2024,,Home,495.69,1,,Not Returned,,57,Male,City33,Credit Card,Standard,1.2,495.69,494.49
ORD00003950,PROD00003950,USER00003950,4/21/2024,2/6/2024,Clothing,222.05,1,Defective,Returned,-75,66,Female,City24,Credit Card,Standard,8.77,222.05,213.28
ORD00003951,PROD00003951,USER00003951,7/31/2023,,Clothing,256.29,4,,Not Returned,,26,Female,City43,Credit Card,Standard,15.6,1025.16,1009.56
ORD00003952,PROD00003952,USER00003952,5/6/2023,5/30/2023,Home,155.55,5,Not as described,Returned,24,20,Male,City7,Credit Card,Next-Day,12.95,777.75,764.8
ORD00003953,PROD00003953,USER00003953,2/1/2023,,Toys,349.48,2,,Not Returned,,51,Male,City42,Debit Card,Standard,18.31,698.96,680.65
ORD00003954,PROD00003954,USER00003954,8/8/2024,9/2/2023,Toys,136.15,2,Changed mind,Returned,-341,30,Female,City63,PayPal,Standard,13.54,272.3,258.76
ORD00003955,PROD00003955,USER00003955,5/8/2023,3/4/2024,Toys,325.12,2,Wrong item,Returned,301,20,Male,City7,Credit Card,Express,2.65,650.24,647.59
ORD00003956,PROD00003956,USER00003956,4/18/2023,1/9/2023,Clothing,48.94,2,Not as described,Returned,-99,40,Female,City9,Debit Card,Standard,23.9,97.88,73.98
ORD00003957,PROD00003957,USER00003957,10/18/2023,8/9/2024,Electronics,171.35,1,Changed mind,Returned,296,28,Female,City8,Gift Card,Next-Day,39.82,171.35,131.53
ORD00003958,PROD00003958,USER00003958,11/28/2024,,Books,32.72,2,,Not Returned,,69,Female,City53,Credit Card,Next-Day,36.89,65.44,28.55
ORD00003959,PROD00003959,USER00003959,7/18/2024,4/6/2024,Books,405.29,5,Changed mind,Returned,-103,36,Female,City84,Gift Card,Express,41.18,2026.45,1985.27
ORD00003960,PROD00003960,USER00003960,9/16/2024,9/24/2024,Clothing,97.11,3,Defective,Returned,8,56,Female,City55,Gift Card,Express,2.13,291.33,289.2
ORD00003961,PROD00003961,USER00003961,9/12/2023,8/6/2024,Home,427.61,4,Defective,Returned,329,56,Male,City12,Credit Card,Express,43.68,1710.44,1666.76
ORD00003962,PROD00003962,USER00003962,1/16/2024,12/29/2023,Toys,272.29,5,Wrong item,Returned,-18,40,Male,City64,Credit Card,Express,43.84,1361.45,1317.61
ORD00003963,PROD00003963,USER00003963,1/7/2023,12/31/2023,Books,100.44,5,Changed mind,Returned,358,23,Female,City47,Credit Card,Standard,5.16,502.2,497.04
ORD00003964,PROD00003964,USER00003964,7/1/2024,,Home,274.76,3,,Not Returned,,24,Male,City19,Debit Card,Standard,30.27,824.28,794.01
ORD00003965,PROD00003965,USER00003965,7/30/2024,8/23/2024,Toys,348.78,4,Changed mind,Returned,24,55,Female,City88,Gift Card,Next-Day,6.81,1395.12,1388.31
ORD00003966,PROD00003966,USER00003966,11/27/2024,,Electronics,428.93,5,,Not Returned,,29,Male,City32,Credit Card,Next-Day,1.53,2144.65,2143.12
ORD00003967,PROD00003967,USER00003967,10/13/2024,,Home,94.34,3,,Not Returned,,20,Female,City27,Credit Card,Standard,38.35,283.02,244.67
ORD00003968,PROD00003968,USER00003968,9/7/2023,2/5/2024,Books,378.42,3,Defective,Returned,151,68,Male,City35,Gift Card,Express,45.02,1135.26,1090.24
ORD00003969,PROD00003969,USER00003969,4/3/2023,,Clothing,439.04,5,,Not Returned,,68,Male,City24,Gift Card,Next-Day,20.87,2195.2,2174.33
ORD00003970,PROD00003970,USER00003970,12/3/2023,3/5/2023,Home,237.1,4,Changed mind,Returned,-273,36,Male,City8,Debit Card,Next-Day,20.78,948.4,927.62
ORD00003971,PROD00003971,USER00003971,3/6/2024,,Books,19.91,2,,Not Returned,,43,Female,City71,Debit Card,Express,21.76,39.82,18.06
ORD00003972,PROD00003972,USER00003972,3/20/2024,3/9/2023,Books,417.36,1,Defective,Returned,-377,44,Female,City6,Debit Card,Express,42.23,417.36,375.13
ORD00003973,PROD00003973,USER00003973,8/17/2023,12/24/2023,Home,399.68,4,Defective,Returned,129,50,Female,City81,Gift Card,Standard,29.66,1598.72,1569.06
ORD00003974,PROD00003974,USER00003974,12/15/2023,11/28/2024,Electronics,348.37,2,Defective,Returned,349,27,Female,City25,Gift Card,Express,0.25,696.74,696.49
ORD00003975,PROD00003975,USER00003975,7/11/2023,10/18/2023,Home,375.55,5,Not as described,Returned,99,42,Male,City100,PayPal,Express,24.41,1877.75,1853.34
ORD00003976,PROD00003976,USER00003976,10/3/2023,8/27/2023,Books,432.68,3,Wrong item,Returned,-37,57,Male,City37,Debit Card,Standard,15.93,1298.04,1282.11
ORD00003977,PROD00003977,USER00003977,10/18/2024,,Toys,43.34,4,,Not Returned,,50,Female,City36,Credit Card,Express,24.57,173.36,148.79
ORD00003978,PROD00003978,USER00003978,9/10/2023,7/22/2024,Home,275.44,2,Defective,Returned,316,41,Male,City32,PayPal,Standard,12.48,550.88,538.4
ORD00003979,PROD00003979,USER00003979,9/24/2023,,Clothing,455.35,4,,Not Returned,,28,Male,City31,Debit Card,Standard,25.32,1821.4,1796.08
ORD00003980,PROD00003980,USER00003980,12/1/2023,7/9/2024,Toys,466.73,4,Wrong item,Returned,221,60,Male,City27,Credit Card,Next-Day,28.7,1866.92,1838.22
ORD00003981,PROD00003981,USER00003981,4/18/2024,10/15/2023,Electronics,149.47,4,Wrong item,Returned,-186,52,Female,City14,Debit Card,Standard,8.08,597.88,589.8
ORD00003982,PROD00003982,USER00003982,7/23/2023,,Clothing,441.49,2,,Not Returned,,26,Female,City83,Gift Card,Next-Day,37.3,882.98,845.68
ORD00003983,PROD00003983,USER00003983,3/29/2023,,Toys,7.98,2,,Not Returned,,43,Female,City55,Debit Card,Express,10.05,15.96,5.91
ORD00003984,PROD00003984,USER00003984,2/16/2023,,Electronics,498.65,4,,Not Returned,,64,Male,City21,Credit Card,Next-Day,34.77,1994.6,1959.83
ORD00003985,PROD00003985,USER00003985,10/27/2023,6/28/2023,Electronics,26.9,4,Wrong item,Returned,-121,19,Male,City43,Gift Card,Standard,19.15,107.6,88.45
ORD00003986,PROD00003986,USER00003986,11/24/2023,8/11/2023,Books,120.7,2,Wrong item,Returned,-105,49,Female,City35,Gift Card,Express,29.57,241.4,211.83
ORD00003987,PROD00003987,USER00003987,10/29/2023,5/9/2023,Books,461.36,4,Wrong item,Returned,-173,66,Female,City1,Debit Card,Express,33.11,1845.44,1812.33
ORD00003988,PROD00003988,USER00003988,10/12/2024,5/3/2023,Books,50.52,5,Wrong item,Returned,-528,21,Female,City24,PayPal,Standard,29.6,252.6,223
ORD00003989,PROD00003989,USER00003989,11/1/2024,,Electronics,91.59,4,,Not Returned,,57,Female,City97,Gift Card,Express,31.78,366.36,334.58
ORD00003990,PROD00003990,USER00003990,5/16/2023,12/20/2023,Books,302.59,2,Changed mind,Returned,218,55,Female,City26,Credit Card,Standard,37.77,605.18,567.41
ORD00003991,PROD00003991,USER00003991,3/13/2023,4/6/2023,Home,51.29,3,Defective,Returned,24,46,Female,City28,Gift Card,Next-Day,12.45,153.87,141.42
ORD00003992,PROD00003992,USER00003992,1/28/2023,2/27/2023,Books,182.86,4,Wrong item,Returned,30,21,Male,City5,Gift Card,Next-Day,15.82,731.44,715.62
ORD00003993,PROD00003993,USER00003993,7/28/2024,8/18/2024,Electronics,449.92,4,Wrong item,Returned,21,64,Male,City48,Credit Card,Standard,11.19,1799.68,1788.49
ORD00003994,PROD00003994,USER00003994,11/9/2024,10/30/2024,Electronics,482.4,3,Defective,Returned,-10,43,Female,City97,Debit Card,Next-Day,40.53,1447.2,1406.67
ORD00003995,PROD00003995,USER00003995,1/30/2023,5/30/2023,Books,43.17,2,Not as described,Returned,120,54,Female,City11,Credit Card,Express,33.26,86.34,53.08
ORD00003996,PROD00003996,USER00003996,1/19/2023,9/9/2023,Home,222.67,5,Defective,Returned,233,64,Male,City82,Gift Card,Express,13.65,1113.35,1099.7
ORD00003997,PROD00003997,USER00003997,8/10/2024,3/22/2023,Electronics,139.93,2,Changed mind,Returned,-507,41,Female,City52,Debit Card,Next-Day,21.29,279.86,258.57
ORD00003998,PROD00003998,USER00003998,1/28/2024,6/10/2024,Clothing,401.38,2,Defective,Returned,134,40,Female,City14,Credit Card,Express,13.69,802.76,789.07
ORD00003999,PROD00003999,USER00003999,11/20/2024,,Toys,261.56,2,,Not Returned,,21,Female,City89,PayPal,Next-Day,29.26,523.12,493.86
ORD00004000,PROD00004000,USER00004000,1/9/2024,,Electronics,376.48,5,,Not Returned,,25,Male,City15,PayPal,Express,1.96,1882.4,1880.44
ORD00004001,PROD00004001,USER00004001,2/9/2023,11/27/2023,Clothing,298.62,1,Wrong item,Returned,291,61,Male,City81,Gift Card,Next-Day,18.02,298.62,280.6
ORD00004002,PROD00004002,USER00004002,6/9/2024,7/14/2024,Clothing,30.63,2,Wrong item,Returned,35,34,Male,City71,Gift Card,Express,4.08,61.26,57.18
ORD00004003,PROD00004003,USER00004003,9/22/2023,7/19/2024,Clothing,408.47,3,Wrong item,Returned,301,66,Female,City84,Gift Card,Next-Day,36.4,1225.41,1189.01
ORD00004004,PROD00004004,USER00004004,9/4/2024,1/4/2023,Home,453.89,4,Changed mind,Returned,-609,40,Female,City38,PayPal,Standard,40.24,1815.56,1775.32
ORD00004005,PROD00004005,USER00004005,6/24/2023,,Toys,417.43,4,,Not Returned,,30,Female,City12,PayPal,Express,48.49,1669.72,1621.23
ORD00004006,PROD00004006,USER00004006,1/31/2023,6/27/2023,Books,22.01,5,Defective,Returned,147,18,Female,City30,Debit Card,Express,25.71,110.05,84.34
ORD00004007,PROD00004007,USER00004007,1/3/2024,8/18/2023,Books,249.79,1,Not as described,Returned,-138,70,Female,City69,Gift Card,Next-Day,20.64,249.79,229.15
ORD00004008,PROD00004008,USER00004008,10/16/2023,,Electronics,248.23,2,,Not Returned,,22,Male,City15,PayPal,Next-Day,40.97,496.46,455.49
ORD00004009,PROD00004009,USER00004009,8/10/2023,3/11/2024,Toys,119.73,1,Wrong item,Returned,214,44,Male,City12,Credit Card,Express,8.99,119.73,110.74
ORD00004010,PROD00004010,USER00004010,1/15/2023,,Electronics,329.44,1,,Not Returned,,19,Female,City53,Debit Card,Next-Day,45.94,329.44,283.5
ORD00004011,PROD00004011,USER00004011,12/11/2023,5/28/2024,Clothing,293.04,5,Defective,Returned,169,37,Male,City91,Debit Card,Standard,38.27,1465.2,1426.93
ORD00004012,PROD00004012,USER00004012,1/25/2024,2/28/2023,Toys,204.37,1,Wrong item,Returned,-331,52,Male,City66,Gift Card,Express,45.47,204.37,158.9
ORD00004013,PROD00004013,USER00004013,10/26/2023,,Electronics,71.58,5,,Not Returned,,45,Female,City76,Gift Card,Express,16.23,357.9,341.67
ORD00004014,PROD00004014,USER00004014,11/20/2023,,Clothing,256.93,2,,Not Returned,,41,Male,City39,Debit Card,Next-Day,7.49,513.86,506.37
ORD00004015,PROD00004015,USER00004015,7/11/2023,,Clothing,27.4,1,,Not Returned,,38,Male,City12,Gift Card,Express,44.26,27.4,-16.86
ORD00004016,PROD00004016,USER00004016,5/8/2024,2/20/2023,Home,104.42,3,Defective,Returned,-443,69,Female,City2,Debit Card,Next-Day,13.59,313.26,299.67
ORD00004017,PROD00004017,USER00004017,3/9/2023,10/16/2023,Clothing,323.97,4,Defective,Returned,221,70,Male,City65,Debit Card,Express,15.24,1295.88,1280.64
ORD00004018,PROD00004018,USER00004018,5/21/2024,2/3/2024,Clothing,109.67,3,Wrong item,Returned,-108,45,Male,City19,Debit Card,Standard,31.48,329.01,297.53
ORD00004019,PROD00004019,USER00004019,6/16/2024,3/14/2023,Clothing,74.64,5,Changed mind,Returned,-460,20,Female,City43,Credit Card,Next-Day,45.3,373.2,327.9
ORD00004020,PROD00004020,USER00004020,9/25/2023,,Books,58.98,2,,Not Returned,,24,Male,City72,Debit Card,Express,42.37,117.96,75.59
ORD00004021,PROD00004021,USER00004021,11/11/2023,7/7/2024,Toys,202.45,5,Wrong item,Returned,239,36,Female,City92,PayPal,Express,45.2,1012.25,967.05
ORD00004022,PROD00004022,USER00004022,6/7/2024,,Clothing,294.86,2,,Not Returned,,21,Female,City39,PayPal,Standard,19.51,589.72,570.21
ORD00004023,PROD00004023,USER00004023,9/21/2023,,Home,22.81,2,,Not Returned,,38,Male,City22,Debit Card,Standard,19.31,45.62,26.31
ORD00004024,PROD00004024,USER00004024,3/5/2023,,Toys,228.55,4,,Not Returned,,37,Female,City13,Credit Card,Express,46.1,914.2,868.1
ORD00004025,PROD00004025,USER00004025,7/8/2024,,Clothing,28.28,2,,Not Returned,,53,Male,City23,PayPal,Next-Day,7.07,56.56,49.49
ORD00004026,PROD00004026,USER00004026,12/30/2024,9/7/2023,Home,246.6,4,Changed mind,Returned,-480,60,Male,City10,PayPal,Express,2.98,986.4,983.42
ORD00004027,PROD00004027,USER00004027,3/17/2024,10/2/2023,Toys,39.38,3,Changed mind,Returned,-167,48,Male,City43,Gift Card,Next-Day,43.8,118.14,74.34
ORD00004028,PROD00004028,USER00004028,3/10/2023,,Home,427.79,2,,Not Returned,,32,Female,City26,Debit Card,Standard,44.11,855.58,811.47
ORD00004029,PROD00004029,USER00004029,10/22/2024,8/10/2023,Home,146.81,3,Wrong item,Returned,-439,36,Female,City81,Credit Card,Next-Day,32.86,440.43,407.57
ORD00004030,PROD00004030,USER00004030,8/29/2024,,Home,363.91,4,,Not Returned,,29,Male,City25,PayPal,Express,15.28,1455.64,1440.36
ORD00004031,PROD00004031,USER00004031,10/23/2024,,Home,425.87,5,,Not Returned,,56,Male,City77,Debit Card,Standard,30.64,2129.35,2098.71
ORD00004032,PROD00004032,USER00004032,7/23/2024,,Home,148.1,3,,Not Returned,,70,Male,City91,Credit Card,Standard,12.1,444.3,432.2
ORD00004033,PROD00004033,USER00004033,4/15/2023,,Clothing,409.75,4,,Not Returned,,39,Male,City48,Debit Card,Standard,14,1639,1625
ORD00004034,PROD00004034,USER00004034,10/28/2023,9/4/2023,Electronics,379.15,1,Defective,Returned,-54,36,Female,City36,Debit Card,Next-Day,23.27,379.15,355.88
ORD00004035,PROD00004035,USER00004035,6/2/2024,12/22/2024,Books,472.02,5,Defective,Returned,203,27,Male,City87,Credit Card,Express,28.26,2360.1,2331.84
ORD00004036,PROD00004036,USER00004036,9/15/2024,,Electronics,17.72,5,,Not Returned,,59,Male,City44,Debit Card,Express,18.73,88.6,69.87
ORD00004037,PROD00004037,USER00004037,2/12/2023,5/4/2023,Clothing,260.15,1,Wrong item,Returned,81,38,Female,City60,Debit Card,Standard,25.39,260.15,234.76
ORD00004038,PROD00004038,USER00004038,4/8/2024,6/17/2023,Books,28.02,3,Defective,Returned,-296,18,Female,City11,PayPal,Express,9.79,84.06,74.27
ORD00004039,PROD00004039,USER00004039,6/1/2023,,Electronics,66.46,1,,Not Returned,,34,Female,City94,Debit Card,Standard,35.01,66.46,31.45
ORD00004040,PROD00004040,USER00004040,3/2/2023,1/8/2023,Clothing,205.45,3,Not as described,Returned,-53,44,Male,City1,Credit Card,Express,16.82,616.35,599.53
ORD00004041,PROD00004041,USER00004041,6/26/2024,10/28/2024,Home,416.77,3,Defective,Returned,124,67,Male,City95,Credit Card,Express,37.43,1250.31,1212.88
ORD00004042,PROD00004042,USER00004042,3/9/2023,,Toys,84.63,3,,Not Returned,,62,Female,City33,Debit Card,Express,34.73,253.89,219.16
ORD00004043,PROD00004043,USER00004043,9/10/2024,,Books,439.96,3,,Not Returned,,50,Female,City50,Gift Card,Standard,40.53,1319.88,1279.35
ORD00004044,PROD00004044,USER00004044,10/6/2023,3/9/2023,Home,332.74,5,Changed mind,Returned,-211,21,Male,City40,PayPal,Standard,27.56,1663.7,1636.14
ORD00004045,PROD00004045,USER00004045,5/4/2023,7/2/2024,Toys,344.07,3,Wrong item,Returned,425,47,Male,City85,Debit Card,Next-Day,43.88,1032.21,988.33
ORD00004046,PROD00004046,USER00004046,9/12/2024,,Electronics,329.05,3,,Not Returned,,63,Female,City99,Debit Card,Standard,16.02,987.15,971.13
ORD00004047,PROD00004047,USER00004047,10/16/2024,,Electronics,91.84,3,,Not Returned,,70,Male,City83,Debit Card,Standard,40.23,275.52,235.29
ORD00004048,PROD00004048,USER00004048,1/23/2024,5/11/2024,Books,160.42,1,Defective,Returned,109,61,Male,City30,Gift Card,Express,22.47,160.42,137.95
ORD00004049,PROD00004049,USER00004049,5/27/2024,,Home,435.43,1,,Not Returned,,31,Male,City76,Debit Card,Standard,9.05,435.43,426.38
ORD00004050,PROD00004050,USER00004050,10/20/2023,,Toys,54.5,4,,Not Returned,,44,Female,City55,PayPal,Express,2.13,218,215.87
ORD00004051,PROD00004051,USER00004051,1/8/2024,,Electronics,161.59,1,,Not Returned,,51,Female,City68,PayPal,Next-Day,32.14,161.59,129.45
ORD00004052,PROD00004052,USER00004052,8/26/2024,,Home,388.48,4,,Not Returned,,21,Female,City35,Credit Card,Standard,15.78,1553.92,1538.14
ORD00004053,PROD00004053,USER00004053,6/3/2024,4/28/2023,Electronics,341.37,4,Changed mind,Returned,-402,24,Male,City15,Debit Card,Next-Day,11.12,1365.48,1354.36
ORD00004054,PROD00004054,USER00004054,12/1/2024,5/12/2024,Books,279.36,1,Defective,Returned,-203,31,Male,City7,Debit Card,Standard,47.75,279.36,231.61
ORD00004055,PROD00004055,USER00004055,8/17/2023,,Toys,307.47,4,,Not Returned,,53,Male,City54,Debit Card,Standard,46.89,1229.88,1182.99
ORD00004056,PROD00004056,USER00004056,8/23/2023,,Books,462.96,1,,Not Returned,,49,Female,City59,Credit Card,Next-Day,41.8,462.96,421.16
ORD00004057,PROD00004057,USER00004057,12/23/2024,,Home,338.96,3,,Not Returned,,48,Male,City46,Gift Card,Express,13.23,1016.88,1003.65
ORD00004058,PROD00004058,USER00004058,2/19/2024,,Clothing,314.14,2,,Not Returned,,67,Female,City49,PayPal,Next-Day,45.18,628.28,583.1
ORD00004059,PROD00004059,USER00004059,3/20/2023,6/24/2024,Books,412.4,3,Changed mind,Returned,462,52,Male,City24,PayPal,Express,9.44,1237.2,1227.76
ORD00004060,PROD00004060,USER00004060,9/24/2024,8/12/2023,Books,432.31,3,Wrong item,Returned,-409,25,Female,City4,Credit Card,Express,40.47,1296.93,1256.46
ORD00004061,PROD00004061,USER00004061,4/16/2024,5/6/2023,Toys,28.44,5,Defective,Returned,-346,42,Male,City47,Debit Card,Standard,17.07,142.2,125.13
ORD00004062,PROD00004062,USER00004062,10/20/2023,2/17/2023,Electronics,75.23,4,Changed mind,Returned,-245,41,Female,City16,PayPal,Express,14.2,300.92,286.72
ORD00004063,PROD00004063,USER00004063,3/28/2023,10/12/2023,Clothing,362.15,1,Not as described,Returned,198,64,Female,City75,Gift Card,Next-Day,19.44,362.15,342.71
ORD00004064,PROD00004064,USER00004064,11/27/2024,,Books,199.42,4,,Not Returned,,51,Female,City66,Debit Card,Standard,40.08,797.68,757.6
ORD00004065,PROD00004065,USER00004065,9/10/2024,,Electronics,279.01,2,,Not Returned,,55,Female,City7,Credit Card,Standard,20.41,558.02,537.61
ORD00004066,PROD00004066,USER00004066,4/25/2023,8/18/2023,Home,398.31,3,Not as described,Returned,115,45,Male,City72,PayPal,Express,24.83,1194.93,1170.1
ORD00004067,PROD00004067,USER00004067,9/20/2024,,Home,32.38,5,,Not Returned,,52,Male,City18,PayPal,Next-Day,22.7,161.9,139.2
ORD00004068,PROD00004068,USER00004068,10/28/2023,8/26/2024,Books,450.21,1,Defective,Returned,303,40,Male,City80,Gift Card,Express,31.27,450.21,418.94
ORD00004069,PROD00004069,USER00004069,11/29/2023,3/6/2024,Home,76.6,3,Not as described,Returned,98,64,Female,City11,Credit Card,Next-Day,41.97,229.8,187.83
ORD00004070,PROD00004070,USER00004070,6/2/2023,,Clothing,49.74,5,,Not Returned,,37,Female,City83,Debit Card,Standard,9.43,248.7,239.27
